scan_date,geo,chart,category,rank,app_id,title,seller_name,price,avg_rating,rating_count,version_release_date,first_seen_date,mechanic_tags,is_watchlist_publisher,notes
2026-07-01,id,free,arcade,11,6757844491,Tricky Story 2: Brain Twist,Tang Thi Thuy,0.0,4.5826,1023,2026-06-26,2026-07-01,idle,false,
2026-07-01,id,free,games,29,6471045672,Tasty Travels: Merge Game,Century Games Pte. Ltd.,0.0,4.6132,2076,2026-06-24,2026-07-01,merge,false,
2026-07-01,id,grossing,games,20,6471045672,Tasty Travels: Merge Game,Century Games Pte. Ltd.,0.0,4.6132,2076,2026-06-24,2026-07-01,merge,false,
2026-07-01,id,free,puzzle,10,6471045672,Tasty Travels: Merge Game,Century Games Pte. Ltd.,0.0,4.6132,2076,2026-06-24,2026-07-01,merge,false,
2026-07-01,id,grossing,puzzle,7,6471045672,Tasty Travels: Merge Game,Century Games Pte. Ltd.,0.0,4.6132,2076,2026-06-24,2026-07-01,merge,false,
2026-07-01,id,free,arcade,12,6471045672,Tasty Travels: Merge Game,Century Games Pte. Ltd.,0.0,4.6132,2076,2026-06-24,2026-07-01,merge,false,
2026-07-01,id,grossing,arcade,7,6471045672,Tasty Travels: Merge Game,Century Games Pte. Ltd.,0.0,4.6132,2076,2026-06-24,2026-07-01,merge,false,
2026-07-01,id,free,games,30,1623318294,Gossip Harbor®: Merge & Story,Microfun Limited,0.0,4.78114,6735,2026-06-24,2026-07-01,merge|dig,false,
2026-07-01,id,grossing,games,8,1623318294,Gossip Harbor®: Merge & Story,Microfun Limited,0.0,4.78114,6735,2026-06-24,2026-07-01,merge|dig,false,
2026-07-01,id,free,puzzle,11,1623318294,Gossip Harbor®: Merge & Story,Microfun Limited,0.0,4.78114,6735,2026-06-24,2026-07-01,merge|dig,false,
2026-07-01,id,grossing,puzzle,1,1623318294,Gossip Harbor®: Merge & Story,Microfun Limited,0.0,4.78114,6735,2026-06-24,2026-07-01,merge|dig,false,
2026-07-01,id,free,arcade,13,1623318294,Gossip Harbor®: Merge & Story,Microfun Limited,0.0,4.78114,6735,2026-06-24,2026-07-01,merge|dig,false,
2026-07-01,id,grossing,arcade,1,1623318294,Gossip Harbor®: Merge & Story,Microfun Limited,0.0,4.78114,6735,2026-06-24,2026-07-01,merge|dig,false,
2026-07-01,id,free,games,31,1456356688,Higgs Games Island,"HIGGS TECHNOLOGY CO., LIMITED",0.0,3.81194,83462,2026-06-29,2026-07-01,stack,false,
2026-07-01,id,grossing,games,34,1456356688,Higgs Games Island,"HIGGS TECHNOLOGY CO., LIMITED",0.0,3.81194,83462,2026-06-29,2026-07-01,stack,false,
2026-07-01,id,free,games,32,1443446174,Magic Tiles 3™: Piano Game,Amanotes Pte Ltd,0.0,4.41059,10811,2026-06-18,2026-07-01,stack|idle|draw|crowd|dig,false,
2026-07-01,id,free,arcade,14,1443446174,Magic Tiles 3™: Piano Game,Amanotes Pte Ltd,0.0,4.41059,10811,2026-06-18,2026-07-01,stack|idle|draw|crowd|dig,false,
2026-07-01,id,grossing,arcade,78,1443446174,Magic Tiles 3™: Piano Game,Amanotes Pte Ltd,0.0,4.41059,10811,2026-06-18,2026-07-01,stack|idle|draw|crowd|dig,false,
2026-07-01,id,free,games,33,6739554056,Kingshot,Century Games Pte. Ltd.,0.0,4.81063,10651,2026-04-27,2026-07-01,merge|idle|physics|crowd|dig,false,
2026-07-01,id,grossing,games,2,6739554056,Kingshot,Century Games Pte. Ltd.,0.0,4.81063,10651,2026-04-27,2026-07-01,merge|idle|physics|crowd|dig,false,
2026-07-01,id,free,games,34,1323901884,Cooking Madness-Kitchen Frenzy,ZenLife Games Pte. Ltd.,0.0,4.8731,126584,2026-06-22,2026-07-01,stack|idle|physics|draw,false,
2026-07-01,id,free,arcade,15,1323901884,Cooking Madness-Kitchen Frenzy,ZenLife Games Pte. Ltd.,0.0,4.8731,126584,2026-06-22,2026-07-01,stack|idle|physics|draw,false,
2026-07-01,id,grossing,arcade,36,1323901884,Cooking Madness-Kitchen Frenzy,ZenLife Games Pte. Ltd.,0.0,4.8731,126584,2026-06-22,2026-07-01,stack|idle|physics|draw,false,
2026-07-01,id,free,games,35,6612014908,Magic Chess: Go Go,VIZTA PTE. LTD.,0.0,3.69283,16193,2026-06-10,2026-07-01,merge|draw,false,
2026-07-01,id,grossing,games,30,6612014908,Magic Chess: Go Go,VIZTA PTE. LTD.,0.0,3.69283,16193,2026-06-10,2026-07-01,merge|draw,false,
2026-07-01,id,free,arcade,16,6612014908,Magic Chess: Go Go,VIZTA PTE. LTD.,0.0,3.69283,16193,2026-06-10,2026-07-01,merge|draw,false,
2026-07-01,id,grossing,arcade,14,6612014908,Magic Chess: Go Go,VIZTA PTE. LTD.,0.0,3.69283,16193,2026-06-10,2026-07-01,merge|draw,false,
2026-07-01,id,free,games,36,1541153375,Stumble Guys,"Scopely, Inc.",0.0,3.84723,38169,2026-06-29,2026-07-01,physics|draw|crowd|dig,false,
2026-07-01,id,free,arcade,17,1541153375,Stumble Guys,"Scopely, Inc.",0.0,3.84723,38169,2026-06-29,2026-07-01,physics|draw|crowd|dig,false,
2026-07-01,id,grossing,arcade,79,1541153375,Stumble Guys,"Scopely, Inc.",0.0,3.84723,38169,2026-06-29,2026-07-01,physics|draw|crowd|dig,false,
2026-07-01,id,free,games,37,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.79016,1525,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,id,grossing,games,27,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.79016,1525,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,id,free,puzzle,12,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.79016,1525,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,id,grossing,puzzle,9,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.79016,1525,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,id,free,arcade,18,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.79016,1525,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,id,grossing,arcade,12,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.79016,1525,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,id,free,games,38,6499306754,Code Busters: Word Puzzle Game,SMARTRONIC ELEKTRONIK YAZILIM DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,0.0,4.71211,66,2026-06-23,2026-07-01,merge|stack|draw|dig,false,open-window
2026-07-01,id,free,puzzle,13,6499306754,Code Busters: Word Puzzle Game,SMARTRONIC ELEKTRONIK YAZILIM DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,0.0,4.71211,66,2026-06-23,2026-07-01,merge|stack|draw|dig,false,open-window
2026-07-01,id,free,games,39,6752672568,Block Out! - Color Sort Puzzle,GRAND GAMES OYUN VE YAZILIM ANONIM SIRKETI,0.0,4.8643,678,2026-06-29,2026-07-01,sort|idle|draw,true,watchlist-new
2026-07-01,id,grossing,games,50,6752672568,Block Out! - Color Sort Puzzle,GRAND GAMES OYUN VE YAZILIM ANONIM SIRKETI,0.0,4.8643,678,2026-06-29,2026-07-01,sort|idle|draw,true,watchlist-new
2026-07-01,id,free,puzzle,14,6752672568,Block Out! - Color Sort Puzzle,GRAND GAMES OYUN VE YAZILIM ANONIM SIRKETI,0.0,4.8643,678,2026-06-29,2026-07-01,sort|idle|draw,true,watchlist-new
2026-07-01,id,grossing,puzzle,15,6752672568,Block Out! - Color Sort Puzzle,GRAND GAMES OYUN VE YAZILIM ANONIM SIRKETI,0.0,4.8643,678,2026-06-29,2026-07-01,sort|idle|draw,true,watchlist-new
2026-07-01,id,free,arcade,19,6752672568,Block Out! - Color Sort Puzzle,GRAND GAMES OYUN VE YAZILIM ANONIM SIRKETI,0.0,4.8643,678,2026-06-29,2026-07-01,sort|idle|draw,true,watchlist-new
2026-07-01,id,grossing,arcade,21,6752672568,Block Out! - Color Sort Puzzle,GRAND GAMES OYUN VE YAZILIM ANONIM SIRKETI,0.0,4.8643,678,2026-06-29,2026-07-01,sort|idle|draw,true,watchlist-new
2026-07-01,id,free,games,40,1369521645,Words of Wonders: Crossword,FUGO BILISIM TEKNOLOJILERI VE YAZILIM TICARET ANONIM SIRKETI,0.0,4.8605,98751,2026-06-30,2026-07-01,stack|draw|crowd,false,
2026-07-01,id,free,puzzle,15,1369521645,Words of Wonders: Crossword,FUGO BILISIM TEKNOLOJILERI VE YAZILIM TICARET ANONIM SIRKETI,0.0,4.8605,98751,2026-06-30,2026-07-01,stack|draw|crowd,false,
2026-07-01,id,grossing,puzzle,83,1369521645,Words of Wonders: Crossword,FUGO BILISIM TEKNOLOJILERI VE YAZILIM TICARET ANONIM SIRKETI,0.0,4.8605,98751,2026-06-30,2026-07-01,stack|draw|crowd,false,
2026-07-01,id,free,games,41,6756665014,Star Twinkle: Pop & Dream,千里 杨,0.0,4.27487,2361,2026-01-08,2026-07-01,draw|crowd,false,open-window
2026-07-01,id,free,games,42,6475709488,Carnival Tycoon: Coin Games,Wild Candle Spin LLC,0.0,4.88011,4913,2026-06-25,2026-07-01,idle,false,
2026-07-01,id,grossing,games,55,6475709488,Carnival Tycoon: Coin Games,Wild Candle Spin LLC,0.0,4.88011,4913,2026-06-25,2026-07-01,idle,false,
2026-07-01,id,free,arcade,20,6475709488,Carnival Tycoon: Coin Games,Wild Candle Spin LLC,0.0,4.88011,4913,2026-06-25,2026-07-01,idle,false,
2026-07-01,id,grossing,arcade,22,6475709488,Carnival Tycoon: Coin Games,Wild Candle Spin LLC,0.0,4.88011,4913,2026-06-25,2026-07-01,idle,false,
2026-07-01,id,free,simulation,9,6475709488,Carnival Tycoon: Coin Games,Wild Candle Spin LLC,0.0,4.88011,4913,2026-06-25,2026-07-01,idle,false,
2026-07-01,id,grossing,simulation,10,6475709488,Carnival Tycoon: Coin Games,Wild Candle Spin LLC,0.0,4.88011,4913,2026-06-25,2026-07-01,idle,false,
2026-07-01,id,free,games,43,6443575749,Whiteout Survival,Century Games Pte. Ltd.,0.0,4.76846,18545,2026-04-15,2026-07-01,idle|physics,false,
2026-07-01,id,grossing,games,5,6443575749,Whiteout Survival,Century Games Pte. Ltd.,0.0,4.76846,18545,2026-04-15,2026-07-01,idle|physics,false,
2026-07-01,id,free,simulation,10,6443575749,Whiteout Survival,Century Games Pte. Ltd.,0.0,4.76846,18545,2026-04-15,2026-07-01,idle|physics,false,
2026-07-01,id,grossing,simulation,1,6443575749,Whiteout Survival,Century Games Pte. Ltd.,0.0,4.76846,18545,2026-04-15,2026-07-01,idle|physics,false,
2026-07-01,id,free,games,44,6448104157,Offline Games - No Wifi Games,Jindoblu Limited,0.0,4.79525,7487,2026-06-10,2026-07-01,merge|stack|idle|draw|crowd|dig,false,
2026-07-01,id,free,puzzle,16,6448104157,Offline Games - No Wifi Games,Jindoblu Limited,0.0,4.79525,7487,2026-06-10,2026-07-01,merge|stack|idle|draw|crowd|dig,false,
2026-07-01,id,grossing,puzzle,93,6448104157,Offline Games - No Wifi Games,Jindoblu Limited,0.0,4.79525,7487,2026-06-10,2026-07-01,merge|stack|idle|draw|crowd|dig,false,
2026-07-01,id,free,arcade,21,6448104157,Offline Games - No Wifi Games,Jindoblu Limited,0.0,4.79525,7487,2026-06-10,2026-07-01,merge|stack|idle|draw|crowd|dig,false,
2026-07-01,id,free,games,45,529479190,Clash of Clans,Supercell Oy,0.0,4.63587,131960,2026-06-19,2026-07-01,unblock|crowd,false,
2026-07-01,id,grossing,games,12,529479190,Clash of Clans,Supercell Oy,0.0,4.63587,131960,2026-06-19,2026-07-01,unblock|crowd,false,
2026-07-01,id,free,games,46,503869041,Robbery Bob - King of Sneak,Deca Games EOOD,0.0,4.66275,3324,2026-05-20,2026-07-01,stack|draw,false,open-window
2026-07-01,id,free,games,47,6503272652,Last Z: Survival Shooter,Omnilojo Pte Ltd,0.0,4.8067,4894,2026-06-29,2026-07-01,unblock|merge|draw|crowd,false,
2026-07-01,id,grossing,games,17,6503272652,Last Z: Survival Shooter,Omnilojo Pte Ltd,0.0,4.8067,4894,2026-06-29,2026-07-01,unblock|merge|draw|crowd,false,
2026-07-01,id,free,games,48,6745251520,Happy Citizens - Mayor Sim,MIYA TECH LIMITED,0.0,4.74526,1111,2026-06-26,2026-07-01,stack|idle|physics|draw,false,
2026-07-01,id,free,arcade,22,6745251520,Happy Citizens - Mayor Sim,MIYA TECH LIMITED,0.0,4.74526,1111,2026-06-26,2026-07-01,stack|idle|physics|draw,false,
2026-07-01,id,grossing,arcade,65,6745251520,Happy Citizens - Mayor Sim,MIYA TECH LIMITED,0.0,4.74526,1111,2026-06-26,2026-07-01,stack|idle|physics|draw,false,
2026-07-01,id,free,simulation,11,6745251520,Happy Citizens - Mayor Sim,MIYA TECH LIMITED,0.0,4.74526,1111,2026-06-26,2026-07-01,stack|idle|physics|draw,false,
2026-07-01,id,grossing,simulation,46,6745251520,Happy Citizens - Mayor Sim,MIYA TECH LIMITED,0.0,4.74526,1111,2026-06-26,2026-07-01,stack|idle|physics|draw,false,
2026-07-01,id,free,games,49,1662742825,Royal Dream,EXTEK COMPUTER SERVICE LIMITED,0.0,4.64254,38253,2024-05-24,2026-07-01,stack|dig,false,
2026-07-01,id,grossing,games,4,1662742825,Royal Dream,EXTEK COMPUTER SERVICE LIMITED,0.0,4.64254,38253,2024-05-24,2026-07-01,stack|dig,false,
2026-07-01,id,free,games,50,6670789598,Brain Puzzle: Tricky Quest,"Guangzhou SmallStep Information Technology Co., Ltd",0.0,4.72531,3513,2026-06-11,2026-07-01,draw,false,open-window
2026-07-01,id,free,puzzle,17,6670789598,Brain Puzzle: Tricky Quest,"Guangzhou SmallStep Information Technology Co., Ltd",0.0,4.72531,3513,2026-06-11,2026-07-01,draw,false,open-window
2026-07-01,id,free,arcade,23,6670789598,Brain Puzzle: Tricky Quest,"Guangzhou SmallStep Information Technology Co., Ltd",0.0,4.72531,3513,2026-06-11,2026-07-01,draw,false,open-window
2026-07-01,id,free,games,51,6748397500,Arrows – Puzzle Escape,Lessmore GmbH,0.0,4.80374,2782,2026-06-29,2026-07-01,unblock|dig,false,open-window
2026-07-01,id,free,puzzle,18,6748397500,Arrows – Puzzle Escape,Lessmore GmbH,0.0,4.80374,2782,2026-06-29,2026-07-01,unblock|dig,false,open-window
2026-07-01,id,free,arcade,24,6748397500,Arrows – Puzzle Escape,Lessmore GmbH,0.0,4.80374,2782,2026-06-29,2026-07-01,unblock|dig,false,open-window
2026-07-01,id,free,games,52,553834731,Candy Crush Saga,King.com Limited,0.0,4.81158,149356,2026-07-01,2026-07-01,idle|draw|crowd|dig,false,
2026-07-01,id,grossing,games,14,553834731,Candy Crush Saga,King.com Limited,0.0,4.81158,149356,2026-07-01,2026-07-01,idle|draw|crowd|dig,false,
2026-07-01,id,free,puzzle,19,553834731,Candy Crush Saga,King.com Limited,0.0,4.81158,149356,2026-07-01,2026-07-01,idle|draw|crowd|dig,false,
2026-07-01,id,grossing,puzzle,3,553834731,Candy Crush Saga,King.com Limited,0.0,4.81158,149356,2026-07-01,2026-07-01,idle|draw|crowd|dig,false,
2026-07-01,id,free,arcade,25,553834731,Candy Crush Saga,King.com Limited,0.0,4.81158,149356,2026-07-01,2026-07-01,idle|draw|crowd|dig,false,
2026-07-01,id,grossing,arcade,3,553834731,Candy Crush Saga,King.com Limited,0.0,4.81158,149356,2026-07-01,2026-07-01,idle|draw|crowd|dig,false,
2026-07-01,id,free,games,53,1477841973,Brain Out -Tricky riddle games,EYEWIND LIMITED.,0.0,4.64268,44403,2026-06-04,2026-07-01,crowd,false,open-window
2026-07-01,id,free,puzzle,20,1477841973,Brain Out -Tricky riddle games,EYEWIND LIMITED.,0.0,4.64268,44403,2026-06-04,2026-07-01,crowd,false,open-window
2026-07-01,id,free,games,54,6747063674,Brain Puzzle 2: Logic Twist,"Guangzhou SmallStep Information Technology Co., Ltd",0.0,4.68878,1764,2026-05-12,2026-07-01,unblock|stack|idle|draw,false,open-window
2026-07-01,id,free,puzzle,21,6747063674,Brain Puzzle 2: Logic Twist,"Guangzhou SmallStep Information Technology Co., Ltd",0.0,4.68878,1764,2026-05-12,2026-07-01,unblock|stack|idle|draw,false,open-window
2026-07-01,id,free,arcade,26,6747063674,Brain Puzzle 2: Logic Twist,"Guangzhou SmallStep Information Technology Co., Ltd",0.0,4.68878,1764,2026-05-12,2026-07-01,unblock|stack|idle|draw,false,open-window
2026-07-01,id,free,games,55,6450917563,Pizza Ready,Supercent Inc.,0.0,4.61158,18789,2026-06-29,2026-07-01,stack|idle|crowd|dig,false,open-window
2026-07-01,id,free,arcade,27,6450917563,Pizza Ready,Supercent Inc.,0.0,4.61158,18789,2026-06-29,2026-07-01,stack|idle|crowd|dig,false,open-window
2026-07-01,id,free,simulation,12,6450917563,Pizza Ready,Supercent Inc.,0.0,4.61158,18789,2026-06-29,2026-07-01,stack|idle|crowd|dig,false,open-window
2026-07-01,id,free,games,56,6748084174,Smash Fest!,Flow Games Bilisim Yazilim ve Pazarlama Anonim Sirketi,0.0,4.83438,320,2026-06-23,2026-07-01,physics|draw|crowd|dig,false,open-window
2026-07-01,id,free,games,57,506627515,Hay Day,Supercell Oy,0.0,4.729,60852,2026-06-17,2026-07-01,unblock|stack|idle|draw|crowd,false,
2026-07-01,id,grossing,games,37,506627515,Hay Day,Supercell Oy,0.0,4.729,60852,2026-06-17,2026-07-01,unblock|stack|idle|draw|crowd,false,
2026-07-01,id,free,simulation,13,506627515,Hay Day,Supercell Oy,0.0,4.729,60852,2026-06-17,2026-07-01,unblock|stack|idle|draw|crowd,false,
2026-07-01,id,grossing,simulation,4,506627515,Hay Day,Supercell Oy,0.0,4.729,60852,2026-06-17,2026-07-01,unblock|stack|idle|draw|crowd,false,
2026-07-01,id,free,games,58,1531842415,Super Bear Adventure,Earthkwak Games,0.0,4.26314,3899,2026-04-30,2026-07-01,stack,false,open-window
2026-07-01,id,free,games,59,1558803930,Matching Story,VERTEX GAMES PTE. LTD.,0.0,4.90125,1600,2026-06-30,2026-07-01,merge|stack|draw,false,
2026-07-01,id,free,puzzle,22,1558803930,Matching Story,VERTEX GAMES PTE. LTD.,0.0,4.90125,1600,2026-06-30,2026-07-01,merge|stack|draw,false,
2026-07-01,id,grossing,puzzle,46,1558803930,Matching Story,VERTEX GAMES PTE. LTD.,0.0,4.90125,1600,2026-06-30,2026-07-01,merge|stack|draw,false,
2026-07-01,id,free,arcade,28,1558803930,Matching Story,VERTEX GAMES PTE. LTD.,0.0,4.90125,1600,2026-06-30,2026-07-01,merge|stack|draw,false,
2026-07-01,id,grossing,arcade,72,1558803930,Matching Story,VERTEX GAMES PTE. LTD.,0.0,4.90125,1600,2026-06-30,2026-07-01,merge|stack|draw,false,
2026-07-01,id,free,games,60,1617250285,Idle Office Tycoon-Money game,Chengdu Warrior Tech Limited,0.0,4.8109,5045,2026-06-24,2026-07-01,idle|draw,false,
2026-07-01,id,free,simulation,14,1617250285,Idle Office Tycoon-Money game,Chengdu Warrior Tech Limited,0.0,4.8109,5045,2026-06-24,2026-07-01,idle|draw,false,
2026-07-01,id,grossing,simulation,79,1617250285,Idle Office Tycoon-Money game,Chengdu Warrior Tech Limited,0.0,4.8109,5045,2026-06-24,2026-07-01,idle|draw,false,
2026-07-01,id,free,games,61,6504279468,Differences - Find & Spot It,Guru Smart Holding Limited,0.0,4.93702,3239,2026-06-26,2026-07-01,unblock|stack|draw|dig,false,open-window
2026-07-01,id,free,puzzle,23,6504279468,Differences - Find & Spot It,Guru Smart Holding Limited,0.0,4.93702,3239,2026-06-26,2026-07-01,unblock|stack|draw|dig,false,open-window
2026-07-01,id,free,games,62,958121313,My Talking Kitty Cat,Zipo Apps Ltd.,0.0,4.63077,390,2023-12-20,2026-07-01,unblock|stack|idle|physics|crowd|dig,false,open-window
2026-07-01,id,free,games,63,6743385713,Wool Crush®: Bus Knit Away Jam,Astrasen PTE. LTD.,0.0,4.85628,3660,2026-07-01,2026-07-01,unblock|idle|draw,false,
2026-07-01,id,free,puzzle,24,6743385713,Wool Crush®: Bus Knit Away Jam,Astrasen PTE. LTD.,0.0,4.85628,3660,2026-07-01,2026-07-01,unblock|idle|draw,false,
2026-07-01,id,grossing,puzzle,68,6743385713,Wool Crush®: Bus Knit Away Jam,Astrasen PTE. LTD.,0.0,4.85628,3660,2026-07-01,2026-07-01,unblock|idle|draw,false,
2026-07-01,id,free,arcade,29,6743385713,Wool Crush®: Bus Knit Away Jam,Astrasen PTE. LTD.,0.0,4.85628,3660,2026-07-01,2026-07-01,unblock|idle|draw,false,
2026-07-01,id,free,games,64,6747957875,Family Go! - Lifetime Sim game,"KIKO FUN INTERACTIVE ENTERTAINMENT CO., LIMITED",0.0,4.32222,90,2026-06-27,2026-07-01,merge|idle|crowd,false,open-window
2026-07-01,id,free,games,65,893677096,Plants vs. Zombies™,EA Swiss Sarl,0.0,4.82887,55916,2026-05-12,2026-07-01,stack|draw|crowd,false,open-window
2026-07-01,id,free,puzzle,25,893677096,Plants vs. Zombies™,EA Swiss Sarl,0.0,4.82887,55916,2026-05-12,2026-07-01,stack|draw|crowd,false,open-window
2026-07-01,id,free,games,66,1351168404,Among Us!,InnerSloth LLC,0.0,3.63889,15037,2026-06-05,2026-07-01,stack|draw,false,open-window
2026-07-01,id,free,simulation,15,1351168404,Among Us!,InnerSloth LLC,0.0,3.63889,15037,2026-06-05,2026-07-01,stack|draw,false,open-window
2026-07-01,id,free,games,67,6737874398,Merge Fashion: Romance Story,Wind's Choice Tech Limited,0.0,4.87005,5610,2026-06-30,2026-07-01,merge|stack|dig,false,
2026-07-01,id,free,puzzle,26,6737874398,Merge Fashion: Romance Story,Wind's Choice Tech Limited,0.0,4.87005,5610,2026-06-30,2026-07-01,merge|stack|dig,false,
2026-07-01,id,grossing,puzzle,32,6737874398,Merge Fashion: Romance Story,Wind's Choice Tech Limited,0.0,4.87005,5610,2026-06-30,2026-07-01,merge|stack|dig,false,
2026-07-01,id,free,arcade,30,6737874398,Merge Fashion: Romance Story,Wind's Choice Tech Limited,0.0,4.87005,5610,2026-06-30,2026-07-01,merge|stack|dig,false,
2026-07-01,id,grossing,arcade,50,6737874398,Merge Fashion: Romance Story,Wind's Choice Tech Limited,0.0,4.87005,5610,2026-06-30,2026-07-01,merge|stack|dig,false,
2026-07-01,id,free,games,68,6482849843,Goods Puzzle: Sort Challenge,ONESOFT GLOBAL PTE. LTD.,0.0,4.73991,9820,2026-06-16,2026-07-01,sort|unblock|crowd,false,
2026-07-01,id,free,puzzle,27,6482849843,Goods Puzzle: Sort Challenge,ONESOFT GLOBAL PTE. LTD.,0.0,4.73991,9820,2026-06-16,2026-07-01,sort|unblock|crowd,false,
2026-07-01,id,grossing,puzzle,35,6482849843,Goods Puzzle: Sort Challenge,ONESOFT GLOBAL PTE. LTD.,0.0,4.73991,9820,2026-06-16,2026-07-01,sort|unblock|crowd,false,
2026-07-01,id,free,arcade,31,6482849843,Goods Puzzle: Sort Challenge,ONESOFT GLOBAL PTE. LTD.,0.0,4.73991,9820,2026-06-16,2026-07-01,sort|unblock|crowd,false,
2026-07-01,id,grossing,arcade,56,6482849843,Goods Puzzle: Sort Challenge,ONESOFT GLOBAL PTE. LTD.,0.0,4.73991,9820,2026-06-16,2026-07-01,sort|unblock|crowd,false,
2026-07-01,id,free,games,69,6775959002,Bakso Simulator 2,PT. Selamat Akhir Pekan,0.0,4.28182,220,2026-06-30,2026-07-01,stack|idle|physics|draw|dig,false,
2026-07-01,id,free,simulation,16,6775959002,Bakso Simulator 2,PT. Selamat Akhir Pekan,0.0,4.28182,220,2026-06-30,2026-07-01,stack|idle|physics|draw|dig,false,
2026-07-01,id,grossing,simulation,49,6775959002,Bakso Simulator 2,PT. Selamat Akhir Pekan,0.0,4.28182,220,2026-06-30,2026-07-01,stack|idle|physics|draw|dig,false,
2026-07-01,id,free,games,70,1635318586,Avatar World ®,Pazu Games Ltd,0.0,4.59633,62507,2026-06-27,2026-07-01,stack|draw|crowd,false,
2026-07-01,id,free,simulation,17,1635318586,Avatar World ®,Pazu Games Ltd,0.0,4.59633,62507,2026-06-27,2026-07-01,stack|draw|crowd,false,
2026-07-01,id,grossing,simulation,41,1635318586,Avatar World ®,Pazu Games Ltd,0.0,4.59633,62507,2026-06-27,2026-07-01,stack|draw|crowd,false,
2026-07-01,id,free,games,71,6746328263,Castle Busters,Voodoo,0.0,4.65909,1276,2026-07-01,2026-07-01,stack|physics|draw|crowd,true,watchlist-new
2026-07-01,id,grossing,games,69,6746328263,Castle Busters,Voodoo,0.0,4.65909,1276,2026-07-01,2026-07-01,stack|physics|draw|crowd,true,watchlist-new
2026-07-01,id,free,games,72,1536584509,My Talking Angela 2,Outfit7 Limited,0.0,4.55274,30077,2026-06-29,2026-07-01,stack|physics|draw|crowd|dig,false,open-window
2026-07-01,id,free,simulation,18,1536584509,My Talking Angela 2,Outfit7 Limited,0.0,4.55274,30077,2026-06-29,2026-07-01,stack|physics|draw|crowd|dig,false,open-window
2026-07-01,id,free,games,73,6751537447,Snake Puzzle: Slither to Eat!,Superboost Soft Limited,0.0,2.85185,216,2026-06-30,2026-07-01,,false,open-window
2026-07-01,id,free,arcade,32,6751537447,Snake Puzzle: Slither to Eat!,Superboost Soft Limited,0.0,2.85185,216,2026-06-30,2026-07-01,,false,open-window
2026-07-01,id,free,games,74,1486214495,Brain Test: Tricky Puzzles,UNICO STUDIO LLC,0.0,4.83045,28287,2026-06-04,2026-07-01,stack|crowd,false,open-window
2026-07-01,id,free,puzzle,28,1486214495,Brain Test: Tricky Puzzles,UNICO STUDIO LLC,0.0,4.83045,28287,2026-06-04,2026-07-01,stack|crowd,false,open-window
2026-07-01,id,free,games,75,1408624516,Hide Online: Prop Hunt,Yegor Blynov,0.0,4.28728,4090,2025-12-19,2026-07-01,unblock|draw,false,open-window
2026-07-01,id,free,games,76,1423046460,Paper.io 2,Voodoo,0.0,4.46366,14487,2026-06-13,2026-07-01,stack|physics|draw,true,open-window;watchlist-new
2026-07-01,id,free,arcade,33,1423046460,Paper.io 2,Voodoo,0.0,4.46366,14487,2026-06-13,2026-07-01,stack|physics|draw,true,open-window;watchlist-new
2026-07-01,id,free,games,77,6758326278,Amaze GO!,OAKEVER GAMES PTE. LTD.,0.0,4.72192,2920,2026-07-01,2026-07-01,sort|unblock|idle|physics|draw|crowd|dig,false,open-window
2026-07-01,id,free,puzzle,29,6758326278,Amaze GO!,OAKEVER GAMES PTE. LTD.,0.0,4.72192,2920,2026-07-01,2026-07-01,sort|unblock|idle|physics|draw|crowd|dig,false,open-window
2026-07-01,id,free,arcade,34,6758326278,Amaze GO!,OAKEVER GAMES PTE. LTD.,0.0,4.72192,2920,2026-07-01,2026-07-01,sort|unblock|idle|physics|draw|crowd|dig,false,open-window
2026-07-01,id,free,games,78,856205277,Tebak Gambar,Amin Amin,0.0,4.82048,9041,2026-05-04,2026-07-01,idle|draw,false,open-window
2026-07-01,id,free,puzzle,30,856205277,Tebak Gambar,Amin Amin,0.0,4.82048,9041,2026-05-04,2026-07-01,idle|draw,false,open-window
2026-07-01,id,free,games,79,1562817072,Mob Control,Voodoo,0.0,4.65923,7410,2026-06-23,2026-07-01,stack|physics|draw|crowd,true,open-window;watchlist-new
2026-07-01,id,free,arcade,35,1562817072,Mob Control,Voodoo,0.0,4.65923,7410,2026-06-23,2026-07-01,stack|physics|draw|crowd,true,open-window;watchlist-new
2026-07-01,id,free,games,80,1344700142,UNO!™,Mattel163 Limited,0.0,4.63522,40904,2026-06-17,2026-07-01,idle,false,
